GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,TARGET_5Yrs,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count
#,#,#,"-0.3334999999999999,2.9335","2.0250000000000004,6.775","29.988,41.012",#,#,"-31.5,28.8850113714999","-1.0175,3.2175000000000002",#,"11.399999999999999,77.4",#,#,#,#,#,"-0.68,0.88","-0.14550000000000007,2.2840000000000003",0.0,0.1641416356977033,0.6966966966966966,2,93.81989530520329,49989,44848,0.42105263157894735,0.0020921240269400447,232,333
#,#,#,#,#,#,#,#,"-35.5,51.0","3.8375,5.7625","6.7829999999999995,13.616999999999999",#,#,#,"9.344000000000001,18.456",#,"0.31249999999999994,1.0875",#,"2.1595,3.8405",1.0,1.0,1.0,1,32.60448,49877,44852,0.3157894736842105,0.00036352958917714253,10,10
#,#,#,#,#,#,#,"-1.455,3.115","-35.5,51.0","-1.1025,3.9025","1.8042635769676596,5.866","32.2,96.2",#,#,#,#,"0.125,1.675",#,"-0.4710000000000001,2.071",1.0,0.2939821562565294,0.782824112303881,1,83.90201598975096,49990,44859,0.3684210526315789,0.0009575070530336492,948,1211
"64.735,80.01668425436856","25.061,55.670515429520755",#,"2.474500000000001,7.3255","9.776817238260561,13.015",#,"0.6860000000000002,2.136",#,#,"-0.890745314794837,4.772",#,#,#,"-0.11400000000000032,3.633","0.6999999999999997,7.5","1.6680000000000001,7.533209003078762","1.0896383522832402,2.2625",#,"2.462,3.938",0.0,0.023847592523562257,0.47368421052631576,1,62.638707845365765,49167,44976,0.5789473684210527,0.0006984016837444691,9,19
"-5.235000000000003,65.975",#,#,#,#,"42.292,56.708","-0.598,0.598",#,"-31.108401967768827,31.0",#,"-2.568,4.368",#,"-0.8500108343528853,2.102","-1.7912740540472767,4.757","-4.314359654053851,5.452",#,"0.75,1.65","-0.575,1.375","0.6004999999999998,2.1995",0.0,0.15359020233154297,0.6875,1,87.19789061713985,49768,44981,0.5789473684210527,0.000972228765898498,44,64
#,#,#,"5.035,11.965",#,#,#,"1.2274999999999998,4.2575",#,"0.5055000000000001,5.494",#,#,"1.3750000000000002,2.0482229003965444",#,#,"0.7509999999999999,5.938000000000001","0.6625,1.3375",#,#,1.0,1.0,1.0,4,84.39217569647367,49911,44994,0.3157894736842105,0.0037637837451423,39,39
#,"6.25,26.888",#,#,#,"31.816000000000003,45.384","1.6515000000000002,2.5475",#,#,#,#,#,#,#,#,#,#,#,#,1.0,1.0,1.0,1,66.25,49027,45007,0.15789473684210525,0.0007386664434760404,4,4
#,"22.189999999999998,47.81","12.237499999999999,35.4875","5.035,10.1215",#,#,#,#,"-8.8,51.0",#,#,"42.7,107.7",#,"1.526,4.5440000000000005",#,"1.9210000000000003,6.479","0.5405794094122863,2.975",#,"1.821,3.8405",1.0,1.0,1.0,2,82.45895477505925,49994,45091,0.47368421052631576,0.0018387822749115375,157,157
"61.894999999999996,98.105",#,#,"4.4785,11.965",#,#,"-0.828,0.8995884681711678","-1.94,2.435421926728354","-35.5,30.2",#,"6.7829999999999995,13.616999999999999",#,#,#,#,#,#,#,"0.9075566827656851,4.932579931395418",1.0,1.0,1.0,1,45.79539602978174,49917,45091,0.3684210526315789,0.0005106041103833307,33,33
"-5.487614822941606,26.975",#,#,"-0.3334999999999999,3.8749999999999996","-1.7700000000000005,10.77",#,"0.30899999999999994,0.7555",#,#,"0.6755,4.081268342283962",#,#,#,#,"-3.2520000000000002,5.824000000000001","-3.9749999999999996,3.9799999999999995",#,"-0.8775,0.8775",#,0.0,1.0,1.0,1,99.60260249599999,49989,45133,0.42105263157894735,0.0011105373607045751,14,14
#,#,"-2.712500000000001,6.912500000000001","-0.5325,4.118499999999999","6.347628543538132,8.32",#,#,#,#,"-1.5865,1.701",#,#,#,"-1.3150000000000002,5.697",#,#,#,#,"-0.37400000000000017,0.7740000000000002",0.0,0.02179220843031548,0.7373271889400922,1,79.76859089130474,45138,45138,0.3157894736842105,0.0008893944352418921,0,0
#,#,#,#,"9.524999999999999,21.875",#,#,"2.7525,6.8475","-5.5,72.2","-0.43300000000000005,4.033",#,#,"-0.4600000000000001,1.6600000000000001",#,#,"4.039,7.961",#,#,#,1.0,0.20098226665734673,0.7254901960784313,1,56.59380719041906,49629,45166,0.3157894736842105,0.0006310029627187261,37,51
"-5.235000000000003,64.785","-0.6370000000000005,13.637",#,"-0.08199999999999963,3.4819999999999993",#,#,"0.6639999999999999,2.136",#,"6.800000000000001,49.8",#,#,#,#,#,#,#,#,"-0.575,0.0062368416901568136",#,0.0,1.0,1.0,1,66.08799948800001,49580,45195,0.3157894736842105,0.0007368601892565638,13,13
"-5.487614822941606,36.975","0.9249999999999998,10.075",#,#,"2.0250000000000004,9.06",#,#,#,#,"-1.1710000000000003,3.2175000000000002",#,#,"-0.754,5.536248544411243",#,#,#,#,#,#,0.0,0.3423062904086167,0.8070175438596491,1,84.49697131791991,49913,45238,0.2631578947368421,0.0009421143741570551,92,114
"66.8,95.2","22.189999999999998,43.367",#,"5.035,11.965",#,#,#,#,"-8.8,51.0","-1.2565000000000004,5.494",#,"42.7,107.7",#,"4.085,4.5440000000000005",#,#,#,"-2.351601728885778,1.541",#,1.0,0.5025265074076278,0.8714285714285714,1,69.3555166721252,49804,45246,0.42105263157894735,0.0007732919673304445,61,70
"-5.235000000000003,60.65","-1.3480000000000008,28.332903216444656",#,#,"1.81,7.71",#,#,"0.1825000000000001,5.456971491213454",#,"-1.5795000000000003,2.1935000000000002",#,#,#,#,#,#,"-0.1875,1.5999999999999999",#,#,0.0,0.07969363258805162,0.602954755309326,1,74.05935005408178,49998,45287,0.3157894736842105,0.0008257382144995576,653,1083
"26.28,60.65",#,"-2.712500000000001,6.912500000000001","-0.3334999999999999,4.0184999999999995","-3.8600000000000008,7.71","17.912613118899472,42.855999999999995",#,#,"-34.5,55.9",#,#,"42.0,97.8",#,"-1.2570000000000001,4.090000000000001",#,#,#,#,#,0.0,0.10195342472529759,0.6334033613445378,1,77.8731089564301,49981,45289,0.42105263157894735,0.0008682604141172591,603,952
#,#,#,#,"6.43,21.875",#,#,"2.7525,6.8475","-5.5,72.2","-0.43300000000000005,4.033",#,#,#,#,#,#,#,#,#,1.0,0.2222903719323048,0.7402597402597403,1,65.48179837659464,49994,45314,0.21052631578947367,0.0007301012395359143,171,231
"20.473915034349165,104.98582558533758","5.25,23.55",#,"0.12900000000000045,5.8709999999999996","2.74,8.06","42.296,55.932",#,"-0.047499999999999876,4.047499999999999","40.956643121697375,56.6","-0.47850000000000015,2.6785000000000005",#,#,#,"-2.096,4.785",#,#,"0.26250000000000007,1.3375",#,#,1.0,0.6532541369668817,0.9183673469387755,1,72.36633247526007,49886,45371,0.5263157894736842,0.000806861606594793,45,49
#,#,"16.4625,25.5375","5.035,11.965",#,#,#,"-1.455,3.115",#,"2.69,7.3100000000000005","5.695,11.305","32.2,96.2",#,#,"1.2439999999999998,13.19386046531897",#,#,"-0.6920000000000001,1.492",#,1.0,1.0,1.0,1,73.07981448088752,49917,45411,0.42105263157894735,0.0008148167041884683,53,53
#,#,#,"0.9270000000000005,6.273",#,"55.35869152610813,62.704",#,#,#,"-1.2565000000000004,4.0565",#,#,#,"4.3443996725827105,7.3100000000000005","7.064,10.911999999999999",#,#,"-2.351601728885778,1.541","0.03149999999999964,2.3685",1.0,1.0,1.0,1,66.18976,49630,45461,0.3684210526315789,0.0007379947866223801,9,9
"9.085,60.915","0.9249999999999998,10.075",#,#,"-1.4300000000000004,9.06","49.764,61.636",#,#,"-12.5,12.5",#,#,#,"-0.754,5.536248544411243",#,#,#,#,#,"-0.21500000000000008,2.117",0.0,0.1255916811135982,0.660377358490566,1,50.185933160275766,49837,45464,0.3684210526315789,0.0005595572039249386,35,53
#,"31.875999999999998,47.81","7.1,35.4875",#,#,#,"-0.013999999999999957,0.8140000000000001",#,"-8.8,51.0",#,#,#,"0.7304999999999999,4.9225","1.526,4.5440000000000005",#,#,"0.5405794094122863,2.975",#,"1.585,3.8405",1.0,1.0,1.0,1,101.23130429804255,49941,45492,0.42105263157894735,0.0011286968681400134,92,92
#,#,#,#,"9.524999999999999,21.875",#,"0.018000000000000016,2.5485","2.7525,6.8475","-48.55510921726247,55.60000000000001","2.4589999999999996,7.541","-0.5318284237312696,7.095",#,"1.3750000000000002,4.2625",#,#,"-0.9100000000000006,7.802",#,"-0.68,1.0305806744661954",#,1.0,0.22621766644850363,0.7428571428571429,1,51.91347048152564,49994,45502,0.47368421052631576,0.0005788186959862181,26,35
"-5.487614822941606,47.845",#,#,"1.4150000000000003,3.8244999999999996","-2.395,9.195",#,#,#,#,#,#,"66.0,83.91785528197781","-0.03699999999999992,0.8975876353724147",#,"-0.8639999999999999,9.064","-0.27300000000000013,4.073",#,"-1.204,1.9559179406514564","0.8005,2.233",0.0,0.06693506692530402,0.5822784810126582,1,80.66301043642514,49847,45504,0.47368421052631576,0.000899366928892753,46,79
#,"5.475999999999999,15.724","-3.5374999999999996,9.9375","-0.3334999999999999,2.9335","2.0250000000000004,6.775","29.988,41.012",#,#,"-31.5,28.8850113714999","-1.0175,3.2175000000000002",#,"11.399999999999999,77.4",#,#,#,#,#,"-0.68,0.88","-0.14550000000000007,2.2840000000000003",0.0,0.15086123487510772,0.6850393700787402,1,95.04633917046439,49989,45554,0.5263157894736842,0.0010597364727617268,174,254
#,"2.4670000000000005,21.133000000000003",#,#,#,"15.508085283611791,40.1",#,#,#,#,"-2.805,2.805","-29.5,29.5",#,#,#,#,#,#,"-0.41200000000000025,0.7740000000000002",0.0,1.0,1.0,1,25.0,49600,45580,0.2631578947368421,0.00027874205414190207,4,4
"69.575,94.425",#,#,#,#,#,#,#,"-35.5,51.0","-1.2565000000000004,4.593999999999999",#,"42.7,107.7","0.575,3.813","4.3443996725827105,7.638","7.064,10.911999999999999",#,"-0.0583685403185327,1.6875",#,#,1.0,1.0,1.0,2,92.4944181288999,49990,45587,0.42105263157894735,0.002062566728472763,129,129
"63.025,94.975",#,"-5.887499999999999,21.975","3.3685000000000005,7.031499999999999","3.21,14.989999999999998",#,"1.0525000000000002,1.6829999999999998",#,"3.200000000000003,72.2",#,"-1.795,4.7379999999999995","16.0,126.8","-0.5804999999999999,1.3805",#,#,"-3.9749999999999996,3.9749999999999996",#,"-1.3065,0.0062368416901568136",#,1,1.0,1.0,1,60.4704,49619,45599,0.5789473684210527,0.0006742257404312989,8,8
#,#,#,"-0.08199999999999963,2.5839999999999996",#,#,"-1.2758845127785776,1.4705",#,#,#,#,#,"0.49540132944517434,3.8572296702176825",#,#,"-3.9749999999999996,4.432","-0.19999999999999996,1.5999999999999999","-0.575,0.0062368416901568136",#,0.0,0.23299017196734473,0.7472527472527473,1,75.04123098155051,49951,45607,0.3157894736842105,0.0008366858747653732,68,91
"19.44,70.56","20.665,55.670515429520755",#,#,"9.776817238260561,13.015",#,"1.124459847097553,2.136","-0.7399999999999998,3.9675000000000002","11.8,51.003865166018024",#,"-2.074,5.473999999999999",#,#,#,"0.528,7.872",#,"-0.42500000000000004,1.65","-0.909,1.5090000000000001","1.0545,3.1455",0.0,1.0,1.0,1,52.296,49674,45654,0.5789473684210527,0.0005830837785361964,8,8
#,#,#,#,#,"-3.235316482332909,40.1",#,#,#,#,"-1.3089999999999995,4.709",#,#,#,"0.2839999999999998,8.716000000000001",#,"-0.2125,0.8",#,#,0.0,0.10009682181138167,0.631079478054567,1,89.0776909914662,49989,45709,0.21052631578947367,0.0009931879426071557,532,843
#,#,#,#,#,#,#,"-2.0475,2.0475",#,"0.32099999999999973,4.479",#,#,#,"4.3443996725827105,7.3100000000000005","7.064,10.911999999999999",#,"0.125,1.675",#,#,1.0,1.0,1.0,1,84.49273096597832,49990,45714,0.2631578947368421,0.0009420670955806357,169,169
#,#,#,#,"1.4900000000000002,12.51","22.024,58.004000000000005","-0.828,0.828",#,#,#,"1.0380000000000003,7.362","34.2,85.64813572121",#,#,#,#,#,"-0.68,1.0305806744661954","0.6879999999999997,3.3120000000000003",1.0,0.17608326447452424,0.7065511640498106,1,83.77871935497754,49993,45747,0.3684210526315789,0.0009557886551713727,1305,1847
"-5.235000000000003,36.975","-2.1050000000000013,10.705000000000002",#,#,"-2.9200000000000004,13.015","0.9133925361629558,40.1","-0.59,0.7899999999999999",#,#,#,#,"57.8,97.8",#,#,#,#,#,"-0.8775,0.98",#,0.0,1.0,1.0,1,102.75529716865678,49981,45786,0.3684210526315789,0.0011456889042701186,84,84
"20.473915034349165,104.98582558533758","-0.7511543925178907,26.888","3.3125,15.6875","1.8795000000000006,5.8709999999999996",#,#,#,"-0.047499999999999876,0.9125","40.956643121697375,56.6",#,#,#,"-0.7045000000000001,2.1045","-2.096,4.785",#,#,#,"-1.0234999999999999,2.961197306275512",#,1.0,1.0,1.0,2,72.21895539475625,49648,45818,0.47368421052631576,0.0016104367979773405,32,32
#,#,#,"7.937654406696042,11.965",#,#,#,#,#,#,#,#,#,#,"7.444,16.556",#,#,#,#,1.0,1.0,1.0,2,28.6801572569088,49877,45820,0.10526315789473684,0.000639549275752283,17,17
#,"25.433,43.367",#,#,#,#,"-0.828,0.8995884681711678","-2.0125,2.835",#,#,#,#,#,#,#,"0.9570000000000001,7.463257899078277",#,#,#,1.0,0.4910270163488483,0.8674033149171271,1,76.96392376911024,49990,45820,0.21052631578947367,0.0008581232882489019,471,543
"69.575,108.49748139154144",#,#,"1.6695000000000002,8.384",#,#,#,#,#,"0.8984999999999999,4.593999999999999","-0.5660000000000003,5.634","42.7,107.7","0.71,3.8899999999999997","4.3443996725827105,7.638",#,#,"-0.0583685403185327,1.6875",#,#,1.0,1.0,1.0,1,89.15179442129049,49990,45821,0.42105263157894735,0.000994014172297083,128,128
"67.21495755616424,108.49748139154144","20.786,42.967",#,"1.6695000000000002,8.384",#,"28.268,54.132000000000005",#,"1.0274999999999999,4.845000000000001","-4.0,66.0",#,#,#,#,#,"-1.2080000000000002,9.056000000000001","-0.5799999999999996,3.517761784617936","-0.41250000000000014,1.0125000000000002",#,#,1.0,0.2701462129239381,0.7696969696969697,1,76.49274893429306,49941,45849,0.47368421052631576,0.0008528698385962255,127,165
"56.41,108.49748139154144",#,"12.237499999999999,22.5","1.4795000000000011,15.186882521963627",#,#,"0.3125,0.8875","-3.9757898684236053,4.845000000000001",#,"0.5055000000000001,4.894500000000001",#,"42.7,107.7",#,#,"-0.6439999999999997,3.8982925795794188","-0.5799999999999996,6.479",#,#,"1.821,2.8150000000000004",1.0,1.0,1.0,1,75.0,49874,45854,0.5263157894736842,0.0008362261624257062,4,4
#,"25.433,43.367",#,#,#,#,#,#,"-35.5,51.0","3.8375,5.7625","6.7829999999999995,13.616999999999999",#,#,#,"9.344000000000001,18.456",#,"0.31249999999999994,1.0875",#,#,1.0,1.0,1.0,1,33.403200000000005,49877,45857,0.3157894736842105,0.0003724350633165114,8,8
#,#,#,#,#,"33.008,67.132",#,#,#,#,"5.695,11.305","32.2,96.2","-0.5249999999999999,3.1471386681770963",#,"1.2439999999999998,13.19386046531897",#,#,"-0.6920000000000001,1.6065","2.1595,4.932579931395418",1.0,0.708245596707819,0.9333333333333333,1,66.27499838818346,49917,45897,0.3684210526315789,0.0007389451675589402,56,60
#,#,#,"1.4795000000000011,11.965","11.209999999999999,19.189999999999998",#,#,"1.2274999999999998,3.3724999999999996",#,#,#,#,#,"1.526,4.5440000000000005","-0.6439999999999997,9.056000000000001",#,#,#,"1.585,3.8405",1.0,0.3173112237881989,0.7948717948717948,1,84.99966651045936,49993,45921,0.3157894736842105,0.0009477192657800832,93,117
"-5.487614822941606,59.005","-2.9350000000000014,17.754","-2.9250000000000007,14.125",#,#,"45.096,55.528000000000006",#,"-1.7225000000000001,1.7225000000000001",#,#,#,"24.2,66.0","-2.1601954774551704,0.8975876353724147",#,#,#,#,"-0.38749999999999996,0.5875","0.8005,3.3913953315832113",0.0,1.0,1.0,1,64.17615217607967,49998,45978,0.47368421052631576,0.0007155436993793498,20,20
#,#,#,#,#,#,#,"-1.7825,2.1825",#,#,#,#,"1.3750000000000002,4.2625",#,#,#,"0.125,1.3127198185794386",#,#,1.0,0.3636209175911287,0.8168264110756124,2,79.24013706818354,49990,45980,0.15789473684210525,0.0017850679353914446,767,939
#,#,#,#,#,#,"-0.345,0.345","-1.455,2.4725",#,#,#,#,#,"4.085,9.183123054926265",#,#,#,"-0.6920000000000001,1.6065",#,1.0,0.6237233100347376,0.9099099099099099,1,86.23102427487048,49990,46044,0.21052631578947367,0.0009614485134855047,202,222
"41.64,60.65","6.375,37.199",#,"5.064814466197662,11.374836422552697","-3.5049999999999994,31.7791035974845","31.924,62.876","-0.2602702175141813,0.6325",#,#,"0.9670000000000001,5.9245","-0.12499999999999956,7.525",#,#,#,#,#,#,"0.6664999999999999,2.7335000000000003",#,0,0.06504222973314074,0.5789473684210527,3,58.076149382152195,49739,46057,0.47368421052631576,0.0019425918210519669,11,19
#,"22.189999999999998,47.81",#,#,#,#,#,#,#,#,#,#,#,#,"1.5040000000000004,11.296",#,#,#,#,1.0,0.36741064845852867,0.8185219831618334,1,80.22894118230957,49994,46068,0.10526315789473684,0.0008945271946714724,875,1069
"20.473915034349165,104.98582558533758",#,#,"0.12900000000000045,5.8709999999999996",#,"42.296,55.932",#,"-0.047499999999999876,4.047499999999999","56.50288703128212,56.6","-0.47850000000000015,2.6785000000000005","-0.6910000000000003,3.491",#,#,"-2.096,4.203496925874619",#,"-2.2319999999999998,2.873",#,"-0.4045,0.8045",#,1.0,0.052410739812936084,0.8787878787878788,1,77.31547876689935,46088,46088,0.5263157894736842,0.0008620430147380055,0,0
"1.2800000000000011,35.235","0.900999999999998,20.299","-8.1125,12.5125",#,"-1.4300000000000004,5.03","49.764,61.636","-0.368,0.368",#,"-20.0,20.0",#,#,#,#,#,#,"-2.291,2.6910000000000003",#,"-0.26049999999999995,1.2605",#,0.0,1.0,1.0,1,53.503686369280004,49702,46099,0.47368421052631576,0.0005965490977094878,15,15
"-5.487614822941606,26.975","-3.5860000000000003,11.786",#,#,"2.0250000000000004,6.775","13.621766083351428,41.012",#,#,#,"0.6755,3.2175000000000002",#,#,"0.49540132944517434,1.1275000000000002",#,"-8.797587413409476,5.452","-3.9749999999999996,4.432",#,#,"-0.14550000000000007,2.2840000000000003",0.0,1.0,1.0,1,73.33333333333333,49142,46127,0.47368421052631576,0.000817643358816246,3,3
#,"-1.3480000000000008,28.332903216444656","-5.337500000000001,7.737500000000001","0.3150000000000004,2.2195628556757816","1.81,7.71","-3.235316482332909,42.855999999999995",#,#,#,#,"-2.0149999999999997,4.615",#,"-0.7010000000000001,1.2275",#,#,#,#,#,#,0.0,0.08614198341049938,0.612410986775178,1,78.98052971760372,49989,46155,0.3684210526315789,0.000880607803628016,602,983
"58.055,99.945","7.609999999999999,19.79322071098244",#,#,#,"42.296,55.932","0.5630000000000001,1.4759352236535355",#,"10.600000000000001,56.6",#,#,"46.400000000000006,107.7",#,"0.21928857756479347,4.296",#,#,#,"-0.9869999999999999,1.587",#,1.0,1.0,1.0,1,73.8101292074397,49886,46182,0.42105263157894735,0.0008229594812704377,27,27
"46.25,81.75",#,#,#,#,"46.72,63.68000000000001","-0.414,0.414","-1.7825,2.1825",#,#,#,#,"1.3750000000000002,4.2625",#,#,#,"0.125,1.3127198185794386",#,#,1.0,0.3346985945650304,0.8033980582524272,1,69.74700305267865,49899,46198,0.3157894736842105,0.0007776569160458064,331,412
#,#,#,#,"-3.3099999999999996,7.71","-3.235316482332909,42.855999999999995",#,#,#,"-1.3025,3.7024999999999997",#,"42.0,66.0","-1.4695,2.761","0.6549999999999996,4.090000000000001","-3.7920000000000003,5.5920000000000005",#,"-0.26249999999999996,1.2625",#,"-0.1815000000000001,1.5815000000000001",0.0,0.2011784425981433,0.7256317689530686,1,75.4512965554288,49910,46214,0.47368421052631576,0.0008412579755812016,201,277
#,"22.189999999999998,47.81",#,"4.912298266506403,7.88",#,#,"1.179,2.4210000000000003",#,"-35.5,72.2",#,"-0.5660000000000003,6.166","71.9,84.6","-0.49849999999999994,2.0985",#,#,#,#,#,#,1.0,1.0,1.0,1,67.10901036565203,49367,46217,0.3684210526315789,0.0007482441360300817,31,31
#,#,#,#,"-0.9049999999999994,10.305",#,#,"-1.3625,1.5625000000000002","-35.5,51.0","-0.03200000000000003,3.9025","1.8042635769676596,5.866",#,#,#,#,#,"0.125,1.675",#,#,1.0,0.284083382569455,0.7774798927613941,1,81.12938551948362,49984,46231,0.3157894736842105,0.0009188646174007117,580,746
#,#,#,#,#,#,#,"-1.455,3.115","-48.55510921726247,51.0","-1.1025,2.432","-0.7851279298594851,5.866","32.2,96.2",#,#,"1.5399999999999996,7.66",#,"0.125,1.675",#,"-0.4710000000000001,2.071",1.0,0.11513927327824902,0.649,1,70.31188032753087,49970,46231,0.42105263157894735,0.0007680999365059318,1298,2000
"61.894999999999996,98.105",#,#,"5.035,11.965",#,"49.086573502191534,54.1","-0.828,0.8995884681711678",#,#,#,"6.7829999999999995,13.616999999999999",#,#,#,#,"3.1970000000000005,8.603",#,#,#,1.0,1.0,1.0,1,48.550079999999994,49297,46282,0.3157894736842105,0.000541317961118147,9,9
#,"22.189999999999998,41.099000000000004","1.6625000000000005,15.1375",#,#,"42.296,55.932","-0.828,0.8995884681711678","-0.7049999999999998,4.1049999999999995",#,#,#,#,#,#,#,"1.9210000000000003,6.479",#,#,"-0.9701579597171907,2.0455",1.0,0.5011991798150075,0.8709677419354839,1,107.96030799869135,49849,46284,0.3684210526315789,0.0012037231206939057,81,93
"67.8,81.99381029522978","22.189999999999998,47.81",#,#,#,"32.024,62.976","-0.828,0.8995884681711678",#,"-8.8,51.0",#,#,#,#,#,"-3.032,11.296","1.9210000000000003,6.479",#,#,"1.821,4.932579931395418",1.0,0.6647194845457846,0.9215686274509803,1,89.84931684307,49941,46287,0.42105263157894735,0.0010017913256033571,141,153
"-5.487614822941606,59.005",#,"-2.9250000000000007,14.125",#,#,"45.096,55.528000000000006",#,#,#,#,#,#,"-0.03699999999999992,0.8975876353724147",#,#,#,#,"-1.204,0.5875","0.8005,2.233",0.0,0.2255592918474078,0.7424242424242424,2,67.51533371173153,49998,46290,0.3157894736842105,0.0015055490243907244,49,66
#,"-1.3480000000000008,28.332903216444656","-5.337500000000001,7.737500000000001",#,"1.81,7.71",#,#,#,#,"-1.5795000000000003,2.1935000000000002",#,#,#,#,#,#,"-0.1875,1.1875","-0.575,0.0062368416901568136",#,0.0,0.08921889665458227,0.6167247386759582,1,67.51883260445258,49998,46292,0.3157894736842105,0.0007528135237371337,177,287
"29.321200257596473,94.76275661824582","2.302999999999999,23.897","3.125,16.775","-0.48499999999999965,2.4849999999999994","-3.4349999999999996,10.434999999999999","43.455999999999996,53.408","-0.7935,0.6325","-0.7625000000000002,1.7225000000000001","-34.0,61.28890247157554",#,"-1.142,3.142","2.646020229439465,112.7",#,#,#,#,#,"0.5954999999999999,1.9994999999999998",#,1.0,0.7612488875906476,0.9469026548672567,1,95.82907259114185,49929,46312,0.631578947368421,0.001068463701622733,107,113
#,#,#,"5.035,11.965",#,"32.9,54.1","0.09850000000000014,1.5015",#,#,"1.2294999999999998,3.7705",#,#,"1.3750000000000002,2.0482229003965444",#,#,#,#,#,#,1.0,0.5011991798150075,0.8709677419354839,1,83.06957445865679,49861,46322,0.2631578947368421,0.0009261993528519869,27,31
"-5.487614822941606,60.65",#,#,"-0.3334999999999999,2.9335","-3.8600000000000008,6.775","17.912613118899472,41.012","-0.5635,0.5635",#,"-31.5,55.9",#,#,"42.2,97.8","0.49540132944517434,1.154","-1.2570000000000001,2.5330000000000004","-3.2520000000000002,5.452","-2.916,4.716",#,"-0.8775,1.375","-0.14550000000000007,2.2840000000000003",0.0,0.17640139133728053,0.7068062827225131,1,83.70638127500249,49974,46334,0.6842105263157895,0.0009332995464551775,135,191
#,"22.189999999999998,47.81",#,#,#,"22.024,58.004000000000005","1.179,2.4210000000000003",#,#,#,"0.5700000000000003,6.166","42.7,107.7",#,"1.526,4.5440000000000005","-3.032,11.296","1.9210000000000003,6.479",#,#,#,1.0,0.27374904127793337,0.7717391304347826,1,69.29080319674958,49994,46345,0.42105263157894735,0.00077257043264817,71,92
#,#,#,"4.912298266506403,7.88",#,#,"1.179,2.4210000000000003",#,"-35.5,72.2",#,#,#,#,#,#,"0.7569999999999999,4.043",#,#,#,1.0,1.0,1.0,2,72.53873218551543,49994,46352,0.21052631578947367,0.0016175676171391899,31,31
#,#,#,"-2.2224999999999997,3.8749999999999996",#,"17.912613118899472,52.215886723158306",#,"0.9429993366846046,4.0175","-31.5,31.5",#,#,"42.0,97.8",#,"0.1389999999999998,2.263",#,#,#,#,"-0.038000000000000145,2.2840000000000003",0.0,0.29192579619691095,0.7817258883248731,1,104.0105046863976,49989,46375,0.3684210526315789,0.0011596840691448958,154,197
